Basis set,Reference,Target,APDFT$n$,Bond length,"$|\Delta  ho|$",$E^{	ext{APDFT}}$,$ E^{	ext{T[R]}}$,$E^{	ext{CCSD}}$,$|\Delta E_{	ext{APDFT}}|$,$\Delta E_{	ext{trunc}}$,$\Delta E_{	ext{BS}}$
321G,HeMg,HAl,2,1.4000000000000001,3.7922428089611486,-238.69773372139153,-238.549941207587,-240.407633453585,1.7098997321934633,-0.14779251380451797,1.8576922459979812
321G,HeMg,HAl,3,1.4000000000000001,3.7922428089611486,-238.55480256115374,-238.549941207587,-240.407633453585,1.8528308924312569,-0.004861353566724347,1.8576922459979812
321G,HeMg,HAl,4,1.4000000000000001,3.7922428089611486,-238.54346593012514,-238.549941207587,-240.407633453585,1.8641675234598551,0.0064752774618739295,1.8576922459979812
321G,HeMg,HAl,5,1.4000000000000001,3.7922428089611486,-238.54692474837427,-238.549941207587,-240.407633453585,1.860708705210726,0.0030164592127448486,1.8576922459979812
321G,HeMg,HAl,1,1.5,3.81415897512576,-237.7727043321973,-238.700344180456,-240.561987307714,2.7892829755166986,0.9276398482587069,1.8616431272579916
321G,HeMg,HAl,2,1.5,3.81415897512576,-238.84357847779967,-238.700344180456,-240.561987307714,1.718408829914324,-0.14323429734366755,1.8616431272579916
321G,HeMg,HAl,3,1.5,3.81415897512576,-238.70476435254173,-238.700344180456,-240.561987307714,1.8572229551722614,-0.004420172085730201,1.8616431272579916
321G,HeMg,HAl,4,1.5,3.81415897512576,-238.69810097872588,-238.700344180456,-240.561987307714,1.8638863289881158,0.002243201730124156,1.8616431272579916
321G,HeMg,HAl,5,1.5,3.81415897512576,-238.68949700559153,-238.700344180456,-240.561987307714,1.8724903021224577,0.01084717486446607,1.8616431272579916
321G,HeMg,HAl,1,1.6,3.8380929613988695,-237.8805939288564,-238.81992859379,-240.686364016317,2.805770087460587,0.9393346649335967,1.8664354225269904
321G,HeMg,HAl,2,1.6,3.8380929613988695,-238.95935007246788,-238.81992859379,-240.686364016317,1.7270139438491015,-0.1394214786778889,1.8664354225269904
321G,HeMg,HAl,3,1.6,3.8380929613988695,-238.82465848009284,-238.81992859379,-240.686364016317,1.8617055362241501,-0.004729886302840214,1.8664354225269904
321G,HeMg,HAl,4,1.6,3.8380929613988695,-238.81888738556324,-238.81992859379,-240.686364016317,1.8674766307537425,0.0010412082267521328,1.8664354225269904
321G,HeMg,HAl,5,1.6,3.8380929613988695,-238.80060331648215,-238.81992859379,-240.686364016317,1.885760699834833,0.019325277307842725,1.8664354225269904
321G,HeMg,HAl,1,1.7000000000000002,3.839320020991588,-237.96502259638413,-238.915334501911,-240.786537062904,2.821514466519858,0.9503119055268598,1.871202560992998
321G,HeMg,HAl,2,1.7000000000000002,3.839320020991588,-239.05225086030072,-238.915334501911,-240.786537062904,1.734286202603272,-0.13691635838972616,1.871202560992998
321G,HeMg,HAl,3,1.7000000000000002,3.839320020991588,-238.92105870437737,-238.915334501911,-240.786537062904,1.865478358526616,-0.005724202466382167,1.871202560992998
321G,HeMg,HAl,4,1.7000000000000002,3.839320020991588,-238.9100178511312,-238.915334501911,-240.786537062904,1.876519211772802,0.005316650779803922,1.871202560992998
321G,HeMg,HAl,5,1.7000000000000002,3.839320020991588,-238.89390090674766,-238.915334501911,-240.786537062904,1.8926361561563283,0.02143359516333021,1.871202560992998
321G,HeMg,HAl,1,1.8,3.8532540242495212,-238.0299233472355,-238.991637264643,-240.867229669858,2.83730632262251,0.9617139174075078,1.8755924052150021
321G,HeMg,HAl,2,1.8,3.8532540242495212,-239.1275361991601,-238.991637264643,-240.867229669858,1.7396934706979152,-0.1358989345170869,1.8755924052150021
321G,HeMg,HAl,3,1.8,3.8532540242495212,-238.99814796703973,-238.991637264643,-240.867229669858,1.8690817028182778,-0.006510702396724355,1.8755924052150021
321G,HeMg,HAl,4,1.8,3.8532540242495212,-238.9779271693929,-238.991637264643,-240.867229669858,1.8893025004651065,0.01371009525010436,1.8755924052150021
321G,HeMg,HAl,5,1.8,3.8532540242495212,-238.97916196277228,-238.991637264643,-240.867229669858,1.8880677070857246,0.012475301870722433,1.8755924052150021
321G,HeMg,HAl,1,1.9000000000000001,3.852263229524266,-238.0784080024022,-239.052775526774,-240.932248947871,2.8538409454687894,0.9743675243718144,1.879473421096975
321G,HeMg,HAl,2,1.9000000000000001,3.852263229524266,-239.18863701754802,-239.052775526774,-240.932248947871,1.7436119303229702,-0.13586149077400478,1.879473421096975
321G,HeMg,HAl,3,1.9000000000000001,3.852263229524266,-239.05862285096927,-239.052775526774,-240.932248947871,1.8736260969017167,-0.005847324195258352,1.879473421096975
321G,HeMg,HAl,4,1.9000000000000001,3.852263229524266,-239.02994396314057,-239.052775526774,-240.932248947871,1.9023049847304208,0.02283156363344574,1.879473421096975
321G,HeMg,HAl,5,1.9000000000000001,3.852263229524266,-239.0571255766848,-239.052775526774,-240.932248947871,1.8751233711861914,-0.004350049910783582,1.879473421096975
321G,HeMg,HAl,1,2.0,3.8659515856606768,-238.11379611579775,-239.101829242365,-240.984635429263,2.8708393134652397,0.9880331265672453,1.8828061868979944
321G,HeMg,HAl,2,2.0,3.8659515856606768,-239.23822274776953,-239.101829242365,-240.984635429263,1.7464126814934673,-0.1363935054045271,1.8828061868979944
321G,HeMg,HAl,3,2.0,3.8659515856606768,-239.10536711613108,-239.101829242365,-240.984635429263,1.8792683131319166,-0.003537873766077837,1.8828061868979944
321G,HeMg,HAl,4,2.0,3.8659515856606768,-239.07259528626986,-239.101829242365,-240.984635429263,1.9120401429931349,0.029233956095140456,1.8828061868979944
321G,HeMg,HAl,5,2.0,3.8659515856606768,-239.1234611737093,-239.101829242365,-240.984635429263,1.861174255553692,-0.021631931344302302,1.8828061868979944
321G,HeMg,HAl,1,2.1,3.8783418974694883,-238.13844861260193,-239.141207853544,-241.026805847083,2.8883572344810773,1.002759240942055,1.8855979935390224
321G,HeMg,HAl,2,2.1,3.8783418974694883,-239.27806754602182,-239.141207853544,-241.026805847083,1.748738301061195,-0.13685969247782737,1.8855979935390224
321G,HeMg,HAl,3,2.1,3.8783418974694883,-239.1410006459866,-239.141207853544,-241.026805847083,1.8858052010964172,0.00020720755739489505,1.8855979935390224
321G,HeMg,HAl,4,2.1,3.8783418974694883,-239.10944285042285,-239.141207853544,-241.026805847083,1.9173629966601595,0.03176500312113717,1.8855979935390224
321G,HeMg,HAl,5,2.1,3.8783418974694883,-239.17461074319687,-239.141207853544,-241.026805847083,1.852195103886146,-0.03340288965287641,1.8855979935390224
321G,HeMg,HAl,1,2.2,3.8953816784843927,-238.1546717533506,-239.172790865398,-241.060678765489,2.9060070121383887,1.0181191120474011,1.8878879000909876
321G,HeMg,HAl,2,2.2,3.8953816784843927,-239.30968341361475,-239.172790865398,-241.060678765489,1.750995351874252,-0.13689254821673558,1.8878879000909876
321G,HeMg,HAl,3,2.2,3.8953816784843927,-239.16804241299434,-239.172790865398,-241.060678765489,1.8926363524946623,0.004748452403674719,1.8878879000909876
321G,HeMg,HAl,4,2.2,3.8953816784843927,-239.14189595169734,-239.172790865398,-241.060678765489,1.9187828137916654,0.030894913700677762,1.8878879000909876
321G,HeMg,HAl,5,2.2,3.8953816784843927,-239.21112060200764,-239.172790865398,-241.060678765489,1.8495581634813618,-0.0383297366096258,1.8878879000909876
321G,HeMg,HAl,1,2.3,3.9132624620880945,-238.16418198447067,-239.198040839613,-241.087779979867,2.923597995396335,1.033858855142313,1.8897391402540222
321G,HeMg,HAl,2,2.3,3.9132624620880945,-239.33429268727474,-239.198040839613,-241.087779979867,1.7534872925922684,-0.1362518476617538,1.8897391402540222
321G,HeMg,HAl,3,2.3,3.9132624620880945,-239.18844224616137,-239.198040839613,-241.087779979867,1.8993377337056359,0.009598593451613624,1.8897391402540222
321G,HeMg,HAl,4,2.3,3.9132624620880945,-239.17011424904334,-239.198040839613,-241.087779979867,1.9176657308236713,0.02792659056964908,1.8897391402540222
321G,HeMg,HAl,5,2.3,3.9132624620880945,-239.23617687157412,-239.198040839613,-241.087779979867,1.8516031082928919,-0.03813603196113036,1.8897391402540222
321G,HeMg,HAl,1,2.4000000000000004,3.9325461645527566,-238.1682945605632,-239.218096838421,-241.109328120689,2.941033560125817,1.0498022778577933,1.8912312822680235
321G,HeMg,HAl,2,2.4000000000000004,3.9325461645527566,-239.3528298977408,-239.218096838421,-241.109328120689,1.7564982229482098,-0.13473305931981372,1.8912312822680235
321G,HeMg,HAl,3,2.4000000000000004,3.9325461645527566,-239.2035603279669,-239.218096838421,-241.109328120689,1.9057677927221164,0.014536510454092877,1.8912312822680235
321G,HeMg,HAl,4,2.4000000000000004,3.9325461645527566,-239.1939564265342,-239.218096838421,-241.109328120689,1.9153716941547998,0.024140411886776292,1.8912312822680235
321G,HeMg,HAl,5,2.4000000000000004,3.9325461645527566,-239.25342425052193,-239.218096838421,-241.109328120689,1.855903870167083,-0.03532741210094059,1.8912312822680235
321G,HeMg,HAl,1,2.5,3.956604751260432,-238.16827079093673,-239.233851799779,-241.126302646424,2.9580318554872633,1.0655810088422584,1.892450846645005
321G,HeMg,HAl,2,2.5,3.956604751260432,-239.36620701697208,-239.233851799779,-241.126302646424,1.7600956294519108,-0.13235521719309418,1.892450846645005
321G,HeMg,HAl,3,2.5,3.956604751260432,-239.21446461976583,-239.233851799779,-241.126302646424,1.9118380266581596,0.019387180013154648,1.892450846645005
321G,HeMg,HAl,4,2.5,3.956604751260432,-239.21358121661126,-239.233851799779,-241.126302646424,1.9127214298127342,0.020270583167729228,1.892450846645005
321G,HeMg,HAl,5,2.5,3.956604751260432,-239.2658865733007,-239.233851799779,-241.126302646424,1.8604160731233037,-0.032034773521701254,1.892450846645005
321G,HeMg,HAl,1,2.6,3.977035472159296,-238.16491610867715,-239.246015514532,-241.139497067858,2.974580959180855,1.081099405854843,1.893481553326012
321G,HeMg,HAl,2,2.6,3.977035472159296,-239.375114454558,-239.246015514532,-241.139497067858,1.7643826133000005,-0.12909894002601163,1.893481553326012
321G,HeMg,HAl,3,2.6,3.977035472159296,-239.221811569997,-239.246015514532,-241.139497067858,1.9176854978610152,0.024203944535003075,1.893481553326012
321G,HeMg,HAl,4,2.6,3.977035472159296,-239.22922503074287,-239.246015514532,-241.139497067858,1.910272037115135,0.016790483789122845,1.893481553326012
321G,HeMg,HAl,5,2.6,3.977035472159296,-239.27542933181311,-239.246015514532,-241.139497067858,1.8640677360448876,-0.029413817281124466,1.893481553326012
321G,HeMg,HAl,1,2.7,4.004203306943208,-238.15894408116412,-239.255164014591,-241.149560150031,2.9906160688668706,1.0962199334268803,1.8943961354399903
321G,HeMg,HAl,2,2.7,4.004203306943208,-239.38013292465712,-239.255164014591,-241.149560150031,1.7694272253738745,-0.12496891006611577,1.8943961354399903
321G,HeMg,HAl,3,2.7,4.004203306943208,-239.22607701765958,-239.255164014591,-241.149560150031,1.923483132371416,0.0290869969314258,1.8943961354399903
321G,HeMg,HAl,4,2.7,4.004203306943208,-239.24126086496778,-239.255164014591,-241.149560150031,1.9082992850632081,0.013903149623217814,1.8943961354399903
321G,HeMg,HAl,5,2.7,4.004203306943208,-239.2831089880482,-239.255164014591,-241.149560150031,1.8664511619827806,-0.0279449734572097,1.8943961354399903
321G,HeMg,HAl,1,2.8,4.025946137100169,-238.1510436281379,-239.261776166144,-241.157027447275,3.0059838191371,1.11073253800609,1.89525128113101
321G,HeMg,HAl,2,2.8,4.025946137100169,-239.3818562751124,-239.261776166144,-241.157027447275,1.775171172162601,-0.12008010896840915,1.89525128113101
321G,HeMg,HAl,3,2.8,4.025946137100169,-239.2276904773538,-239.261776166144,-241.157027447275,1.929336969921195,0.03408568879018503,1.89525128113101
321G,HeMg,HAl,4,2.8,4.025946137100169,-239.25016365278657,-239.261776166144,-241.157027447275,1.9068637944884301,0.011612513357420085,1.89525128113101
321G,HeMg,HAl,5,2.8,4.025946137100169,-239.28953858125007,-239.261776166144,-241.157027447275,1.867488866024928,-0.027762415106082017,1.89525128113101
321G,HeMg,HAl,1,2.9000000000000004,4.051233367679921,-238.14166402188667,-239.266258902184,-241.162345122657,3.0206811007703323,1.1245948802973373,1.896086220472995
321G,HeMg,HAl,2,2.9000000000000004,4.051233367679921,-239.38076695187289,-239.266258902184,-241.162345122657,1.7815781707841154,-0.11450804968887951,1.896086220472995
321G,HeMg,HAl,3,2.9000000000000004,4.051233367679921,-239.22694342137027,-239.266258902184,-241.162345122657,1.935401701286736,0.03931548081374103,1.896086220472995
321G,HeMg,HAl,4,2.9000000000000004,4.051233367679921,-239.25630554709065,-239.266258902184,-241.162345122657,1.9060395755663535,0.009953355093358596,1.896086220472995
321G,HeMg,HAl,5,2.9000000000000004,4.051233367679921,-239.29497517134655,-239.266258902184,-241.162345122657,1.867369951310451,-0.028716269162543995,1.896086220472995
321G,HeMg,HAl,1,3.0,4.07065157967705,-238.13118302717274,-239.268963338161,-241.165887694527,3.034704667354248,1.137780310988262,1.8969243563659859
321G,HeMg,HAl,2,3.0,4.07065157967705,-239.37727141611956,-239.268963338161,-241.165887694527,1.7886162784074315,-0.10830807795855435,1.8969243563659859
321G,HeMg,HAl,3,3.0,4.07065157967705,-239.22406596938225,-239.268963338161,-241.165887694527,1.9418217251447345,0.044897368778748614,1.8969243563659859
321G,HeMg,HAl,4,3.0,4.07065157967705,-239.25998777557157,-239.268963338161,-241.165887694527,1.9058999189554129,0.008975562589427,1.8969243563659859
321G,HeMg,HAl,5,3.0,4.07065157967705,-239.2995145270272,-239.268963338161,-241.165887694527,1.8663731674997734,-0.030551188866212442,1.8969243563659859
321G,HeMg,HAl,1,3.1,4.092460424493055,-238.12001955529306,-239.270194445273,-241.167971129209,3.0479515739159524,1.1501748899799509,1.8977766839360015
321G,HeMg,HAl,2,3.1,4.092460424493055,-239.37180896979808,-239.270194445273,-241.167971129209,1.796162159410926,-0.10161452452507547,1.8977766839360015
321G,HeMg,HAl,3,3.1,4.092460424493055,-239.21932574989557,-239.270194445273,-241.167971129209,1.948645379313433,0.05086869537743155,1.8977766839360015
321G,HeMg,HAl,4,3.1,4.092460424493055,-239.26151555957608,-239.270194445273,-241.167971129209,1.906455569632925,0.008678885696923544,1.8977766839360015
321G,HeMg,HAl,5,3.1,4.092460424493055,-239.30323913159066,-239.270194445273,-241.167971129209,1.8647319976183496,-0.033044686317651895,1.8977766839360015
321G,HeMg,HAl,1,3.2,4.112503914169315,-238.10848268421728,-239.270216824744,-241.168862509748,3.060379825530731,1.1617341405267325,1.8986456850039986
321G,HeMg,HAl,2,3.2,4.112503914169315,-239.36478325342415,-239.270216824744,-241.168862509748,1.8040792563238597,-0.09456642868013887,1.8986456850039986
321G,HeMg,HAl,3,3.2,4.112503914169315,-239.21296189724475,-239.270216824744,-241.168862509748,1.9559006125032568,0.0572549274992582,1.8986456850039986
321G,HeMg,HAl,4,3.2,4.112503914169315,-239.2611215738752,-239.270216824744,-241.168862509748,1.9077409358728232,0.009095250868824678,1.8986456850039986
321G,HeMg,HAl,5,3.2,4.112503914169315,-239.30616674148715,-239.270216824744,-241.168862509748,1.8626957682608634,-0.03594991674313519,1.8986456850039986
321G,HeMg,LiNa,1,1.3,3.6640651211368223,-163.30667467589325,-164.460352538091,-166.084235031683,2.7775603557897455,1.1536778621977533,1.6238824935919922
321G,HeMg,LiNa,2,1.3,3.6640651211368223,-164.3451478232685,-164.460352538091,-166.084235031683,1.739087208414503,0.11520471482251082,1.6238824935919922
321G,HeMg,LiNa,3,1.3,3.6640651211368223,-164.49097026768268,-164.460352538091,-166.084235031683,1.5932647640003097,-0.03061772959168252,1.6238824935919922
321G,HeMg,LiNa,4,1.3,3.6640651211368223,-164.47673351579527,-164.460352538091,-166.084235031683,1.6075015158877193,-0.016380977704272937,1.6238824935919922
321G,HeMg,LiNa,5,1.3,3.6640651211368223,-164.46716616687044,-164.460352538091,-166.084235031683,1.617068864812552,-0.006813628779440251,1.6238824935919922
321G,HeMg,LiNa,1,1.4000000000000001,3.6255032364589956,-163.7773350635665,-164.950919745899,-166.63387313948,2.856538075913477,1.1735846823324891,1.6829533935809877
321G,HeMg,LiNa,2,1.4000000000000001,3.6255032364589956,-164.83709958286912,-164.950919745899,-166.63387313948,1.796773556610873,0.11382016302988518,1.6829533935809877
321G,HeMg,LiNa,3,1.4000000000000001,3.6255032364589956,-164.9800307431069,-164.950919745899,-166.63387313948,1.6538423963730793,-0.02911099720790844,1.6829533935809877
321G,HeMg,LiNa,4,1.4000000000000001,3.6255032364589956,-164.9686941120783,-164.950919745899,-166.63387313948,1.6651790274016776,-0.017774366179310164,1.6829533935809877
321G,HeMg,LiNa,5,1.4000000000000001,3.6255032364589956,-164.96523529382918,-164.950919745899,-166.63387313948,1.6686378456508066,-0.014315547930181083,1.6829533935809877
321G,HeMg,LiNa,1,1.5,3.618302308363927,-164.12690578896405,-165.314709099497,-167.033885882641,2.9069800936769354,1.1878033105329564,1.719176783143979
321G,HeMg,LiNa,2,1.5,3.618302308363927,-165.19777993456643,-165.314709099497,-167.033885882641,1.836105948074561,0.11692916493058192,1.719176783143979
321G,HeMg,LiNa,3,1.5,3.618302308363927,-165.33659405982436,-165.314709099497,-167.033885882641,1.6972918228166236,-0.02188496032735543,1.719176783143979
321G,HeMg,LiNa,4,1.5,3.618302308363927,-165.3299306860085,-165.314709099497,-167.033885882641,1.703955196632478,-0.015221586511501073,1.719176783143979
321G,HeMg,LiNa,5,1.5,3.618302308363927,-165.33853465914285,-165.314709099497,-167.033885882641,1.695351223498136,-0.023825559645842986,1.719176783143979
321G,HeMg,LiNa,1,1.6,3.632062819261774,-164.3836832081496,-165.584889485772,-167.32608167009,2.9423984619403996,1.2012062776224184,1.7411921843179812
321G,HeMg,LiNa,2,1.6,3.632062819261774,-165.46243935176108,-165.584889485772,-167.32608167009,1.863642318328914,0.12245013401093274,1.7411921843179812
321G,HeMg,LiNa,3,1.6,3.632062819261774,-165.59713094413613,-165.584889485772,-167.32608167009,1.7289507259538652,-0.012241458364115942,1.7411921843179812
