Basis set,Reference,Target,APDFT$n$,Bond length,"$|\Delta ho|$",$E^{	ext{APDFT}}$,$ E^{	ext{T[R]}}$,$E^{	ext{CCSD}}$,$|\Delta E_{	ext{APDFT}}|$,$\Delta E_{	ext{trunc}}$,$\Delta E_{	ext{BS}}$
631G*,HAl,HeMg,3,2.6,4.009274678277322,-200.75051155391415,-200.710010399749,-202.377695017526,1.627183463611857,-0.040501154165156095,1.667684617777013
631G*,HAl,HeMg,4,2.6,4.009274678277322,-200.72199520391132,-200.710010399749,-202.377695017526,1.6556998136146888,-0.01198480416232428,1.667684617777013
631G*,HAl,HeMg,5,2.6,4.009274678277322,-200.7071940770425,-200.710010399749,-202.377695017526,1.670500940483521,0.00281632270650789,1.667684617777013
631G*,HAl,HeMg,1,2.7,4.037715588848074,-199.49330707094146,-200.725923825814,-202.393996471006,2.9006894000645502,1.232616754872538,1.6680726451920123
631G*,HAl,HeMg,2,2.7,4.037715588848074,-200.52282311134582,-200.725923825814,-202.393996471006,1.8711733596601903,0.203100714468178,1.6680726451920123
631G*,HAl,HeMg,3,2.7,4.037715588848074,-200.76947627722228,-200.725923825814,-202.393996471006,1.6245201937837237,-0.04355245140828856,1.6680726451920123
631G*,HAl,HeMg,4,2.7,4.037715588848074,-200.73649769184834,-200.725923825814,-202.393996471006,1.6574987791576632,-0.010573866034349066,1.6680726451920123
631G*,HAl,HeMg,5,2.7,4.037715588848074,-200.71998446569097,-200.725923825814,-202.393996471006,1.674012005315035,0.005939360123022652,1.6680726451920123
631G*,HAl,HeMg,1,2.8,4.06105379559876,-199.49104892323646,-200.738449345951,-202.407394052252,2.916345129015525,1.2474004227145485,1.6689447063009766
631G*,HAl,HeMg,2,2.8,4.06105379559876,-200.53559701419493,-200.738449345951,-202.407394052252,1.8717970380570534,0.20285233175607686,1.6689447063009766
631G*,HAl,HeMg,3,2.8,4.06105379559876,-200.78543715861218,-200.738449345951,-202.407394052252,1.6219568936398048,-0.0469878126611718,1.6689447063009766
631G*,HAl,HeMg,4,2.8,4.06105379559876,-200.7477313891399,-200.738449345951,-202.407394052252,1.6596626631121012,-0.009282043188875377,1.6689447063009766
631G*,HAl,HeMg,5,2.8,4.06105379559876,-200.72857527665997,-200.738449345951,-202.407394052252,1.6788187755920205,0.009874069291043952,1.6689447063009766
631G*,HAl,HeMg,1,2.9000000000000004,4.087736603302151,-199.48633054892207,-200.748382040453,-202.418495994939,2.9321654460169384,1.26205149153094,1.6701139544859984
631G*,HAl,HeMg,2,2.9000000000000004,4.087736603302151,-200.54600398925035,-200.748382040453,-202.418495994939,1.872492005688656,0.20237805120265762,1.6701139544859984
631G*,HAl,HeMg,3,2.9000000000000004,4.087736603302151,-200.79923542417262,-200.748382040453,-202.418495994939,1.6192605707663859,-0.050853383719612566,1.6701139544859984
631G*,HAl,HeMg,4,2.9000000000000004,4.087736603302151,-200.75656818343384,-200.748382040453,-202.418495994939,1.6619278115051657,-0.008186142980832756,1.6701139544859984
631G*,HAl,HeMg,5,2.9000000000000004,4.087736603302151,-200.73348514869707,-200.748382040453,-202.418495994939,1.685010846241937,0.014896891755938668,1.6701139544859984
631G*,HAl,HeMg,1,3.0,4.107906338810828,-199.47976680661054,-200.756339891431,-202.427779542967,2.9480127363564463,1.2765730848204555,1.6714396515359908
631G*,HAl,HeMg,2,3.0,4.107906338810828,-200.5546862063626,-200.756339891431,-202.427779542967,1.8730933366043985,0.20165368506840764,1.6714396515359908
631G*,HAl,HeMg,3,3.0,4.107906338810828,-200.81164035743186,-200.756339891431,-202.427779542967,1.6161391855351326,-0.05530046600085825,1.6714396515359908
631G*,HAl,HeMg,4,3.0,4.107906338810828,-200.76381166455928,-200.756339891431,-202.427779542967,1.6639678784077034,-0.007471773128287396,1.6714396515359908
631G*,HAl,HeMg,5,3.0,4.107906338810828,-200.73508538503998,-200.756339891431,-202.427779542967,1.6926941579270078,0.021254506391017003,1.6714396515359908
631G*,HAl,HeMg,1,3.1,4.130287360206848,-199.47182942410058,-200.762799450358,-202.435619762525,2.963790338424417,1.290970026257412,1.6728203121670049
631G*,HAl,HeMg,2,3.1,4.130287360206848,-200.5620913351056,-200.762799450358,-202.435619762525,1.8735284274193873,0.2007081152523824,1.6728203121670049
631G*,HAl,HeMg,3,3.1,4.130287360206848,-200.8232234987298,-200.762799450358,-202.435619762525,1.6123962637952047,-0.060424048371800154,1.6728203121670049
631G*,HAl,HeMg,4,3.1,4.130287360206848,-200.77007455049485,-200.762799450358,-202.435619762525,1.665545212030139,-0.007275100136865831,1.6728203121670049
631G*,HAl,HeMg,5,3.1,4.130287360206848,-200.73347846051982,-200.762799450358,-202.435619762525,1.7021413020051739,0.029320989838168998,1.6728203121670049
631G*,HAl,HeMg,1,3.2,4.151415768453787,-199.46286652845237,-200.768124974466,-202.442310869743,2.9794443412906446,1.3052584460136245,1.67418589527702
631G*,HAl,HeMg,2,3.2,4.151415768453787,-200.56851047144693,-200.768124974466,-202.442310869743,1.8738003982960834,0.19961450301906325,1.67418589527702
631G*,HAl,HeMg,3,3.2,4.151415768453787,-200.8344094445978,-200.768124974466,-202.442310869743,1.6079014251452008,-0.06628447013181926,1.67418589527702
631G*,HAl,HeMg,4,3.2,4.151415768453787,-200.77583198191812,-200.768124974466,-202.442310869743,1.6664788878248942,-0.007707007452125936,1.67418589527702
631G*,HAl,HeMg,5,3.2,4.151415768453787,-200.7285459825421,-200.768124974466,-202.442310869743,1.7137648872009095,0.03957899192388936,1.67418589527702
631G*,HAl,LiNa,1,1.3,6.289790198857052,-156.31081418214433,-160.435599447929,-167.137825087628,10.827010905483661,4.124785265784681,6.70222563969898
631G*,HAl,LiNa,2,1.3,6.289790198857052,-159.30423517640165,-160.435599447929,-167.137825087628,7.8335899112263405,1.1313642715273602,6.70222563969898
631G*,HAl,LiNa,3,1.3,6.289790198857052,-160.56802991644568,-160.435599447929,-167.137825087628,6.569795171182307,-0.13243046851667373,6.70222563969898
631G*,HAl,LiNa,4,1.3,6.289790198857052,-160.60262055029165,-160.435599447929,-167.137825087628,6.535204537336341,-0.16702110236263934,6.70222563969898
631G*,HAl,LiNa,5,1.3,6.289790198857052,-160.4765062540088,-160.435599447929,-167.137825087628,6.661318833619191,-0.04090680607978925,6.70222563969898
631G*,HAl,LiNa,1,1.4000000000000001,6.342679755678366,-156.63964283166285,-160.915954606627,-167.656808409545,11.017165577882139,4.276311774964142,6.7408538029179965
631G*,HAl,LiNa,2,1.4000000000000001,6.342679755678366,-159.7485440102287,-160.915954606627,-167.656808409545,7.908264399316295,1.1674105963982981,6.7408538029179965
631G*,HAl,LiNa,3,1.4000000000000001,6.342679755678366,-161.12895352633575,-160.915954606627,-167.656808409545,6.527854883209244,-0.2129989197087525,6.7408538029179965
631G*,HAl,LiNa,4,1.4000000000000001,6.342679755678366,-161.17308792403307,-160.915954606627,-167.656808409545,6.483720485511924,-0.2571333174060726,6.7408538029179965
631G*,HAl,LiNa,5,1.4000000000000001,6.342679755678366,-161.04485547913495,-160.915954606627,-167.656808409545,6.611952930410041,-0.12890087250795546,6.7408538029179965
631G*,HAl,LiNa,1,1.5,6.369590307555257,-156.89004573934838,-161.309501576367,-168.038970439078,11.148924699729633,4.419455837018631,6.729468862711002
631G*,HAl,LiNa,2,1.5,6.369590307555257,-160.11380613490664,-161.309501576367,-168.038970439078,7.925164304171375,1.1956954414603729,6.729468862711002
631G*,HAl,LiNa,3,1.5,6.369590307555257,-161.59967593796807,-161.309501576367,-168.038970439078,6.439294501109941,-0.2901743616010606,6.729468862711002
631G*,HAl,LiNa,4,1.5,6.369590307555257,-161.6430700510834,-161.309501576367,-168.038970439078,6.395900387994601,-0.33356847471640094,6.729468862711002
631G*,HAl,LiNa,5,1.5,6.369590307555257,-161.4783440803108,-161.309501576367,-168.038970439078,6.560626358767223,-0.16884250394377887,6.729468862711002
631G*,HAl,LiNa,1,1.6,6.402391649204619,-157.07410131949248,-161.629418485482,-168.322047375033,11.247946055540524,4.555317165989521,6.692628889551003
631G*,HAl,LiNa,2,1.6,6.402391649204619,-160.4066281270384,-161.629418485482,-168.322047375033,7.915419247994606,1.2227903584436035,6.692628889551003
631G*,HAl,LiNa,3,1.6,6.402391649204619,-161.9804893334958,-161.629418485482,-168.322047375033,6.341558041537212,-0.35107084801379074,6.692628889551003
631G*,HAl,LiNa,4,1.6,6.402391649204619,-162.0078675268195,-161.629418485482,-168.322047375033,6.314179848213513,-0.3784490413374897,6.692628889551003
631G*,HAl,LiNa,5,1.6,6.402391649204619,-161.78621734709813,-161.629418485482,-168.322047375033,6.535830027934878,-0.15679886161612444,6.692628889551003
631G*,HAl,LiNa,1,1.7000000000000002,6.419940260208065,-157.20418526237432,-161.886171197221,-168.532954757931,11.328769495556685,4.681985934846665,6.64678356071002
631G*,HAl,LiNa,2,1.7000000000000002,6.419940260208065,-160.63648435473783,-161.886171197221,-168.532954757931,7.896470403193177,1.2496868424831575,6.64678356071002
631G*,HAl,LiNa,3,1.7000000000000002,6.419940260208065,-162.2802461872005,-161.886171197221,-168.532954757931,6.252708570730505,-0.39407498997951507,6.64678356071002
631G*,HAl,LiNa,4,1.7000000000000002,6.419940260208065,-162.27932175607702,-161.886171197221,-168.532954757931,6.253633001853984,-0.39315055885603556,6.64678356071002
631G*,HAl,LiNa,5,1.7000000000000002,6.419940260208065,-162.0013820159986,-161.886171197221,-168.532954757931,6.531572741932422,-0.11521081877759798,6.64678356071002
631G*,HAl,LiNa,1,1.8,6.461696754310958,-157.29173767756998,-162.089518258875,-168.691028900339,11.399291222769023,4.797780581305005,6.601510641464017
631G*,HAl,LiNa,2,1.8,6.461696754310958,-160.81442163885183,-162.089518258875,-168.691028900339,7.87660726148718,1.275096620023163,6.601510641464017
631G*,HAl,LiNa,3,1.8,6.461696754310958,-162.51337339721508,-162.089518258875,-168.691028900339,6.17765550312393,-0.4238551383400875,6.601510641464017
631G*,HAl,LiNa,4,1.8,6.461696754310958,-162.4765517058532,-162.089518258875,-168.691028900339,6.214477194485795,-0.3870334469782222,6.601510641464017
631G*,HAl,LiNa,5,1.8,6.461696754310958,-162.15404460094933,-162.089518258875,-168.691028900339,6.5369842993896725,-0.06452634207434471,6.601510641464017
631G*,HAl,LiNa,1,1.9000000000000001,6.478498406322352,-157.34636132379103,-162.248657324418,-168.810263347642,11.463902023850977,4.902296000626961,6.561606023224016
631G*,HAl,LiNa,2,1.9000000000000001,6.478498406322352,-160.9510311659987,-162.248657324418,-168.810263347642,7.859232181643307,1.2976261584192912,6.561606023224016
631G*,HAl,LiNa,3,1.9000000000000001,6.478498406322352,-162.69481287481352,-162.248657324418,-168.810263347642,6.115450472828485,-0.446155550395531,6.561606023224016
631G*,HAl,LiNa,4,1.9000000000000001,6.478498406322352,-162.61769958568914,-162.248657324418,-168.810263347642,6.192563761952869,-0.36904226127114725,6.561606023224016
631G*,HAl,LiNa,5,1.9000000000000001,6.478498406322352,-162.26395437465226,-162.248657324418,-168.810263347642,6.546308972989749,-0.015297050234266862,6.561606023224016
631G*,HAl,LiNa,1,2.0,6.517360999220599,-157.37573614298418,-162.371898102254,-168.900848221348,11.525112078363833,4.996161959269813,6.52895011909402
631G*,HAl,LiNa,2,2.0,6.517360999220599,-161.05541394773678,-162.371898102254,-168.900848221348,7.845434273611232,1.3164841545172123,6.52895011909402
631G*,HAl,LiNa,3,2.0,6.517360999220599,-162.83708651126267,-162.371898102254,-168.900848221348,6.063761710085345,-0.4651884090086753,6.52895011909402
631G*,HAl,LiNa,4,2.0,6.517360999220599,-162.7166179281072,-162.371898102254,-168.900848221348,6.184230293240802,-0.34471982585321825,6.52895011909402
631G*,HAl,LiNa,5,2.0,6.517360999220599,-162.34236010138778,-162.371898102254,-168.900848221348,6.558488119960231,0.029538000866210723,6.52895011909402
631G*,HAl,LiNa,1,2.1,6.542618025472324,-157.38583285850308,-162.466440943163,-168.970240363961,11.584407505457932,5.080608084659929,6.503799420798003
631G*,HAl,LiNa,2,2.1,6.542618025472324,-161.13503531234358,-162.466440943163,-168.970240363961,7.835205051617436,1.3314056308194324,6.503799420798003
631G*,HAl,LiNa,3,2.1,6.542618025472324,-162.94997608575895,-162.466440943163,-168.970240363961,6.020264278202063,-0.4835351425959402,6.503799420798003
631G*,HAl,LiNa,4,2.1,6.542618025472324,-162.78327562624065,-162.466440943163,-168.970240363961,6.186964737720359,-0.3168346830776443,6.503799420798003
631G*,HAl,LiNa,5,2.1,6.542618025472324,-162.39575686210358,-162.466440943163,-168.970240363961,6.574483501857429,0.07068408105942581,6.503799420798003
631G*,HAl,LiNa,1,2.2,6.567168496607754,-157.38140317735238,-162.538340677633,-169.023916436248,11.642513258895605,5.1569375002806055,6.485575758614999
631G*,HAl,LiNa,2,2.2,6.567168496607754,-161.19614892736107,-162.538340677633,-169.023916436248,7.827767508886922,1.3421917502719225,6.485575758614999
631G*,HAl,LiNa,3,2.2,6.567168496607754,-163.04118717395718,-162.538340677633,-169.023916436248,5.982729262290803,-0.5028464963241959,6.485575758614999
631G*,HAl,LiNa,4,2.2,6.567168496607754,-162.82495640208055,-162.538340677633,-169.023916436248,6.198960034167442,-0.28661572444755734,6.485575758614999
631G*,HAl,LiNa,5,2.2,6.567168496607754,-162.4278710194944,-162.538340677633,-169.023916436248,6.596045416753583,0.11046965813858378,6.485575758614999
631G*,HAl,LiNa,1,2.3,6.608136655136395,-157.36604827589576,-162.594897383499,-169.06590903804,11.699860762144226,5.228849107603224,6.471011654541002
631G*,HAl,LiNa,2,2.3,6.608136655136395,-161.24350543882852,-162.594897383499,-169.06590903804,7.822403599211469,1.3513919446704676,6.471011654541002
631G*,HAl,LiNa,3,2.3,6.608136655136395,-163.1163126478936,-162.594897383499,-169.06590903804,5.949596390146382,-0.5214152643946193,6.471011654541002
631G*,HAl,LiNa,4,2.3,6.608136655136395,-162.84674297899622,-162.594897383499,-169.06590903804,6.219166059043772,-0.2518455954972296,6.471011654541002
631G*,HAl,LiNa,5,2.3,6.608136655136395,-162.44045865116402,-162.594897383499,-169.06590903804,6.625450386875968,0.15443873233496674,6.471011654541002
631G*,HAl,LiNa,1,2.4000000000000004,6.6409184276510835,-157.34268070543015,-162.634915886661,-169.099192510434,11.75651180500384,5.292235181230836,6.464276623773003
631G*,HAl,LiNa,2,2.4000000000000004,6.6409184276510835,-161.28114917009358,-162.634915886661,-169.099192510434,7.8180433403404095,1.3537667165674065,6.464276623773003
631G*,HAl,LiNa,3,2.4000000000000004,6.6409184276510835,-163.18011845997506,-162.634915886661,-169.099192510434,5.919074050458931,-0.5452025733140715,6.464276623773003
631G*,HAl,LiNa,4,2.4000000000000004,6.6409184276510835,-162.85292208515443,-162.634915886661,-169.099192510434,6.246270425279562,-0.21800619849344116,6.464276623773003
631G*,HAl,LiNa,5,2.4000000000000004,6.6409184276510835,-162.43394392557767,-162.634915886661,-169.099192510434,6.665248584856329,0.20097196108332582,6.464276623773003
631G*,HAl,LiNa,1,2.5,6.66782794675583,-157.31353040542768,-162.664663160962,-169.125963205786,11.812432800358323,5.351132755534309,6.461300044824014
631G*,HAl,LiNa,2,2.5,6.66782794675583,-161.3120790059024,-162.664663160962,-169.125963205786,7.813884199883603,1.3525841550595885,6.461300044824014
631G*,HAl,LiNa,3,2.5,6.66782794675583,-163.23610898982975,-162.664663160962,-169.125963205786,5.889854215956262,-0.571445828867752,6.461300044824014
631G*,HAl,LiNa,4,2.5,6.66782794675583,-162.8466989631166,-162.664663160962,-169.125963205786,6.279264242669399,-0.18203580215461557,6.461300044824014
631G*,HAl,LiNa,5,2.5,6.66782794675583,-162.4071260737844,-162.664663160962,-169.125963205786,6.718837132001596,0.2575370871775817,6.461300044824014
631G*,HAl,LiNa,1,2.6,6.693860762822444,-157.28029173663066,-162.686727608063,-169.147844394112,11.867552657481355,5.406435871432336,6.461116786049018
631G*,HAl,LiNa,2,2.6,6.693860762822444,-161.33853736268497,-162.686727608063,-169.147844394112,7.809307031427039,1.3481902453780208,6.461116786049018
631G*,HAl,LiNa,3,2.6,6.693860762822444,-163.28708600954172,-162.686727608063,-169.147844394112,5.860758384570289,-0.6003584014787293,6.461116786049018
631G*,HAl,LiNa,4,2.6,6.693860762822444,-162.8308244094963,-162.686727608063,-169.147844394112,6.317019984615712,-0.1440968014333066,6.461116786049018
